0,0,0
1,0.348619761104463,0
2,0.184938541833834,0
3,0.130810195219641,0
4,0.104089825620946,0
5,0.088349417756878,0
6,0.078113818715941,0
7,0.0710373093742084,0
8,0.0659477496262029,0
9,0.0621946290362809,0
10,0.0593882892391602,0
11,0.0572813907314769,0
12,0.0557096482749813,0
13,0.0545599211565603,0
14,0.0537519809879686,0
15,0.0532275743036553,0
16,0.0529435885921444,0
17,0.0528676322213492,0
18,0.0529750896309942,0
19,0.0532471083829553,0
20,0.0536691920303855,0
20.4858769482124,0.0539250015170772,0
21.6344944312667,0.0546542166621348,0
23.00013020439,0.054588774353788,0
24.4306807266055,0.0522619118223311,0
25.9502079101888,0.0466369680039964,0
27.5642458807406,0.0416839958885931,0
28.8604617186512,0.0417849721557919,0
29.7407008491688,0.0438125767938154,0
30.5921337699281,0.0474699044217736,0
31.5991830935086,0.0505651427129883,0
32.6736265441594,0.0538362470312389,0
33.6757087569478,0.0576195003864687,0
35.12914224887,0.0596781313214204,0
36.8644609602673,0.0587336499186356,0
39.322914421146,0.0558489859224317,0
41.592826558581,0.0506210409526957,0
44.1797962507109,0.0462316501057511,0
46.9276689816994,0.0431092029923149,0
49.9095916733169,0.0421598877026212,0
52.3575957855435,0.0430643064903368,0
55.0510720362799,0.0437860914151587,0
58.3702410282322,0.0439278695018206,0
61.4471709652896,0.0448456120547491,0
65.5766362291272,0.0438464575256581,0
69.7730043882245,0.041585967083339,0
73.9877265508637,0.0391111016587038,0
78.7555601309956,0.0357437815550192,0
82.7084920393433,0.0312771921129137,0
87.2225161282115,0.0284496230840442,0
92.0170632440838,0.0259204667467231,0
98.6178263968411,0.0233959208052765,0
104.530837848735,0.0212158660770231,0
111.032394289646,0.0199735606072991,0
117.938331265758,0.0193527461644236,0
125.27380023407,0.0182195365972556,0
133.065517009246,0.0169077517297073,0
141.341859062741,0.0149798609379916,0
150.132968873698,0.0133569034361412,0
159.470863708009,0.0122084666137725,0
169.38955222535,0.0109818685545337,0
179.925158338901,0.0102811546836298,0
191.116052778807,0.00955618282464483,0
202.81748409584,0.00885029328062648,0
215.629270813346,0.00827581159138971,0
229.040871670637,0.00779121737453977,0
243.286640527831,0.00733499881032662,0
258.418460546342,0.0068889612570455,0
274.49144189034,0.00623655775481897,0
291.564122438252,0.00552985672023463,0
308.991641606904,0.00495916113735839,0
328.961163662466,0.0044000427747733,0
349.421724549906,0.00402815574067771,0
371.15488110538,0.00363504186584726,0
394.739158485626,0.00317640724837568,0
412.208191503041,0.00280499150513907,0
435.152824412833,0.00262569682282088,0
462.218240768107,0.00264989843510478,0
492.003987031965,0.00276383868487788,0
511.039151713004,0.00292923588742572,0
536.750846599208,0.00278161075972105,0
558.999731773352,0.00250358103311529,0
591.426357932098,0.00204252955847372,0
608.58200065655,0.00178028571917875,0
620.36194882694,0.00153103035723448,0
633.038509907193,0.00127890996261892,0
649.201279643822,0.00104140627283892,0
676.686095692831,0.000868340917921428,0
706.121718790093,0.000935376491239127,0
748.42612806742,0.00106083862182118,0
784.046370660357,0.00121825203377839,0
827.310264697057,0.00152766476833937,0
876.683604380709,0.00161421830036183,0
935.859280228706,0.00177421971294655,0
985.921593256732,0.00186653371693685,0
1029.58576517621,0.00215398496339761,0
1093.62342239596,0.00207705363902312,0
1161.64406158856,0.00187734848774666,0
1230.51581958304,0.00154223631485199,0
1278.68415789582,0.00118987576812592,0
1328.3331708376,0.000929643657597755,0
1395.9827317875,0.000654019477616665,0
1451.54669008645,0.000526898581671212,0
1492.32930343681,0.000400744835137788,0
1551.61899740568,0.000314244770924599,0
1650.21345132823,0.000263518086138452,0
1752.85259700203,0.00024513199225372,0
1861.87564059894,0.00023077816791888,0
1978.58388865007,0.000213381463455105,0
2100.68636773354,0.000199379193277933,0
2231.34380113358,0.000198185228968769,0
2370.1277998148,0.000180855864184339,0
2512.94474075743,0.000147399357853309,0
2640.9975521902,0.000113106499638652,0
2722.22976700222,9.19402751477895e-05,0
2797.92627420798,6.69254945741322e-05,0
2846.30179427927,5.19471703639255e-05,0
2918.43603690696,3.33901358494368e-05,0
2919.43676558832,4.27887253304904e-05,0
3022.09107180405,2.50366125381364e-05,0
3050.40464604536,1.94511464545127e-05,0
3067.18344415529,1.59399586788604e-05,0
3173.29170470045,1.48452704184884e-05,0
3312.01212243481,1.18699994718897e-05,0
3518.0109854512,1.1602589442716e-05,0
3736.82246206782,1.20223931345995e-05,0
3971.05830108752,1.11888850855099e-05,0
4193.05649966247,9.43851473335329e-06,0
4336.52784784529,7.1957720168996e-06,0
4532.13967891521,5.96366343155417e-06,0
4653.65698367127,4.42251841113537e-06,0
4951.45295358662,4.10474293463056e-06,0
5250.5514184403,4.00844011446422e-06,0
5577.12257289991,3.59707496749886e-06,0
5901.30219560066,3.02806146679827e-06,0
6155.89985683199,2.3787343808593e-06,0
6449.72318747784,1.95562870834341e-06,0
6842.8316743203,1.46310049937963e-06,0
7193.64162068273,1.3414789348374e-06,0
7404.49706466013,1.47868727110095e-06,0
7804.15555423819,1.70274568629858e-06,0
8278.19431517697,1.59820148978516e-06,0
8831.05714918719,1.45641501749105e-06,0
9225.41674664652,1.16392401815646e-06,0
9523.93790156087,9.4259221632829e-07,0
9826.12798148679,7.51868167733426e-07,0
10221.6668964217,6.09006080653947e-07,0
10771.7409650112,5.16011116549382e-07,0
11158.3677725514,4.35326558655149e-07,0
11689.7114884953,4.43322631393477e-07,0
12220.2121574828,4.98755966576479e-07,0
12980.2787626769,4.38719489963699e-07,0
13787.6196080302,4.00998051055803e-07,0
14651.3559731937,3.75714990194393e-07,0
15218.4579882732,2.82865059194121e-07,0
16165.0079785982,2.50650457631764e-07,0
17170.4310088116,2.36162120081055e-07,0
18238.3888346169,2.22155952710384e-07,0
19417.1000327475,2.13405334829533e-07,0
20186.4047087567,2.36787521449188e-07,0
